2026-08-14 02:52:37,026 | INFO | websocket disconected
2026-08-14 02:52:37,026 | INFO | Reconnecting in 5 seconds
2026-08-14 02:52:48,524 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8f460>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:53:03,061 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:53:03,062 | INFO | websocket disconected
2026-08-14 02:53:03,062 | INFO | Reconnecting in 5 seconds
2026-08-14 02:53:29,099 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:53:29,099 | INFO | websocket disconected
2026-08-14 02:53:29,099 | INFO | Reconnecting in 5 seconds
2026-08-14 02:53:40,554 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8fbd0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:53:55,126 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:53:55,127 | INFO | websocket disconected
2026-08-14 02:53:55,127 | INFO | Reconnecting in 5 seconds
2026-08-14 02:54:21,190 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:54:21,190 | INFO | websocket disconected
2026-08-14 02:54:21,190 | INFO | Reconnecting in 5 seconds
2026-08-14 02:54:32,567 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8ff00>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:54:47,214 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:54:47,215 | INFO | websocket disconected
2026-08-14 02:54:47,215 | INFO | Reconnecting in 5 seconds
2026-08-14 02:55:13,244 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:55:13,245 | INFO | websocket disconected
2026-08-14 02:55:13,245 | INFO | Reconnecting in 5 seconds
2026-08-14 02:55:24,612 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24007024270>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:55:39,276 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:55:39,277 | INFO | websocket disconected
2026-08-14 02:55:39,277 | INFO | Reconnecting in 5 seconds
2026-08-14 02:56:05,299 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:56:05,299 | INFO | websocket disconected
2026-08-14 02:56:05,300 | INFO | Reconnecting in 5 seconds
2026-08-14 02:56:16,677 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x240070247c0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:56:31,342 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:56:31,342 | INFO | websocket disconected
2026-08-14 02:56:31,343 | INFO | Reconnecting in 5 seconds
2026-08-14 02:56:57,389 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:56:57,390 | INFO | websocket disconected
2026-08-14 02:56:57,390 | INFO | Reconnecting in 5 seconds
2026-08-14 02:57:08,726 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24007024d10>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:57:23,443 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:57:23,443 | INFO | websocket disconected
2026-08-14 02:57:23,443 | INFO | Reconnecting in 5 seconds
2026-08-14 02:57:49,475 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:57:49,475 | INFO | websocket disconected
2026-08-14 02:57:49,476 | INFO | Reconnecting in 5 seconds
2026-08-14 02:58:00,758 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006e4b240>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:58:15,516 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:58:15,516 | INFO | websocket disconected
2026-08-14 02:58:15,517 | INFO | Reconnecting in 5 seconds
2026-08-14 02:58:37,121 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by NewConnectionError("HTTPConnection(host='192.168.1.5', port=8000): Failed to establish a new connection: [WinError 10053] An established connection was aborted by the software in your host machine"))
2026-08-14 02:58:37,122 | INFO | [WinError 10053] An established connection was aborted by the software in your host machine
2026-08-14 02:58:37,122 | INFO | websocket disconected
2026-08-14 02:58:37,122 | INFO | Reconnecting in 5 seconds
2026-08-14 03:06:36,379 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 03:06:36,380 | INFO | websocket disconected
2026-08-14 03:06:36,380 | INFO | Reconnecting in 5 seconds
2026-08-14 03:07:02,361 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8f570>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 03:07:02,392 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 03:07:02,392 | INFO | websocket disconected
2026-08-14 03:07:02,392 | INFO | Reconnecting in 5 seconds
2026-08-14 03:07:22,406 | INFO | websocket connected
2026-08-14 03:11:19,827 | INFO | Session timer started until 2026-08-14 10:14:44+00:00
2026-08-14 03:11:45,432 | INFO | GameZone Agent Running
2026-08-14 03:11:45,434 | INFO | websocket connected
2026-08-14 03:11:53,445 | INFO | Session timer started until 2026-08-14 10:15:00+00:00
2026-08-14 03:12:06,091 | INFO | Session timer stopped
